order_id,user_id,order_number,product_id,add_to_cart_order,reordered,cumulative_reorder_per_customer
2105346,116457,5,9623,5,1,2
1947646,116458,99,46906,1,1,1
1947646,116458,99,13176,2,1,2
1947646,116458,99,25890,3,1,3
1947646,116458,99,8424,4,1,4
1947646,116458,99,8518,5,1,5
1947646,116458,99,13702,6,0,5
2581852,116983,19,6184,1,0,0
2581852,116983,19,3798,2,1,1
221658,117009,28,7131,1,1,1
221658,117009,28,19204,2,1,2
221658,117009,28,21137,3,1,3
221658,117009,28,31640,4,1,4
2290481,118072,3,13292,1,1,1
2290481,118072,3,28798,2,1,2
2290481,118072,3,3479,3,1,3
2290481,118072,3,47766,4,0,3
2290481,118072,3,6336,5,0,3
2290481,118072,3,45066,6,0,3
2290481,118072,3,44669,7,0,3
2290481,118072,3,32611,8,0,3
2290481,118072,3,810,9,0,3
2290481,118072,3,21137,10,0,3
2290481,118072,3,30175,11,0,3
1402564,118154,13,14252,1,0,0
1402564,118154,13,20590,2,0,0
1402564,118154,13,17995,3,1,1
1402564,118154,13,43772,4,1,2
1402564,118154,13,27966,5,0,2
1402564,118154,13,39275,6,0,2
352443,118560,1,37710,1,0,0
352443,118560,1,13424,2,0,0
807125,118968,9,11365,1,1,1
807125,118968,9,16797,2,0,1
807125,118968,9,14678,3,1,2
807125,118968,9,13097,4,0,2
1320817,119079,6,24852,1,1,1
1320817,119079,6,26714,2,1,2
1320817,119079,6,20904,3,0,2
1320817,119079,6,9387,4,1,3
1320817,119079,6,45066,5,1,4
1320817,119079,6,45,6,1,5
1320817,119079,6,28985,7,0,5
1320817,119079,6,39415,8,0,5
1320817,119079,6,31848,9,0,5
1320817,119079,6,17948,10,0,5
1320817,119079,6,24489,11,1,6
1320817,119079,6,46802,12,1,7
1320817,119079,6,1158,13,0,7
1320817,119079,6,38656,14,1,8
1320817,119079,6,23579,15,1,9
1320817,119079,6,22227,16,1,10
1320817,119079,6,33716,17,0,10
1320817,119079,6,42625,18,1,11
1320817,119079,6,40001,19,1,12
1320817,119079,6,33120,20,1,13
1320817,119079,6,34511,21,1,14
1320817,119079,6,40396,22,1,15
1022897,119290,14,32134,1,1,1
1022897,119290,14,42399,2,0,1
1022897,119290,14,24852,3,1,2
1022897,119290,14,25499,4,0,2
1022897,119290,14,22369,5,0,2
1022897,119290,14,43995,6,0,2
1022897,119290,14,33884,7,0,2
1022897,119290,14,21903,8,1,3
2071079,119307,35,12351,1,1,1
2071079,119307,35,14252,2,0,1
2071079,119307,35,12487,3,1,2
2071079,119307,35,46391,4,1,3
2071079,119307,35,24852,5,1,4
2071079,119307,35,10656,6,1,5
2071079,119307,35,47596,7,1,6
2071079,119307,35,12731,8,1,7
2071079,119307,35,37725,9,1,8
2071079,119307,35,17010,10,1,9
2071079,119307,35,2584,11,1,10
2071079,119307,35,45149,12,1,11
2071079,119307,35,40490,13,1,12
2071079,119307,35,43049,14,0,12
2274702,119664,13,27845,1,1,1
2274702,119664,13,37718,2,0,1
2274702,119664,13,34557,3,0,1
2274702,119664,13,24852,4,1,2
2274702,119664,13,31334,5,0,2
2274702,119664,13,45681,6,0,2
2274702,119664,13,27344,7,0,2
1192894,120280,27,39921,1,1,1
1192894,120280,27,31066,2,0,1
1192894,120280,27,36326,3,0,1
1192894,120280,27,44461,4,0,1
1192894,120280,27,36051,5,0,1
1192894,120280,27,13895,6,1,2
1192894,120280,27,34024,7,1,3
1192894,120280,27,26209,8,1,4
1192894,120280,27,1181,9,1,5
1192894,120280,27,4920,10,1,6
1192894,120280,27,39832,11,0,6
1192894,120280,27,1382,12,1,7
1192894,120280,27,45930,13,1,8
1192894,120280,27,10613,14,1,9
1192894,120280,27,39922,15,1,10
1192894,120280,27,41290,16,0,10
1192894,120280,27,5188,17,0,10
1192894,120280,27,6444,18,0,10
1592021,120377,93,32650,1,1,1
1592021,120377,93,27065,2,1,2
1592021,120377,93,24852,3,1,3
1592021,120377,93,33614,4,1,4
1592021,120377,93,872,5,1,5
1592021,120377,93,3243,6,1,6
1592021,120377,93,6612,7,1,7
1592021,120377,93,29689,8,1,8
1592021,120377,93,18721,9,0,8
1592021,120377,93,44479,10,1,9
1592021,120377,93,22699,11,1,10
1592021,120377,93,7751,12,1,11
1592021,120377,93,19445,13,1,12
1592021,120377,93,41148,14,0,12
1592021,120377,93,6236,15,1,13
1592021,120377,93,17597,16,1,14
1592021,120377,93,12343,17,1,15
1592021,120377,93,38141,18,1,16
1592021,120377,93,48205,19,1,17
2397162,120776,23,22337,1,1,1
2397162,120776,23,8277,2,1,2
2397162,120776,23,26790,3,1,3
2397162,120776,23,13176,4,1,4
2397162,120776,23,3298,5,1,5
2397162,120776,23,10831,6,1,6
2397162,120776,23,21137,7,1,7
2397162,120776,23,36772,8,1,8
2397162,120776,23,27966,9,1,9
2397162,120776,23,42118,10,1,10
2397162,120776,23,28412,11,1,11
2397162,120776,23,39275,12,1,12
2397162,120776,23,33910,13,1,13
2397162,120776,23,33950,14,1,14
2397162,120776,23,42013,15,0,14
2397162,120776,23,40571,16,0,14
2397162,120776,23,4957,17,0,14
2397162,120776,23,30756,18,1,15
2397162,120776,23,12817,19,1,16
2397162,120776,23,25715,20,1,17
2397162,120776,23,38374,21,1,18
2397162,120776,23,41176,22,0,18
2397162,120776,23,4565,23,1,19
2225416,120826,4,31663,1,0,0
2225416,120826,4,13176,2,0,0
2225416,120826,4,18394,3,0,0
2225416,120826,4,8382,4,0,0
2225416,120826,4,48857,5,0,0
2225416,120826,4,34786,6,0,0
2225416,120826,4,20132,7,0,0
2225416,120826,4,25890,8,1,1
2225416,120826,4,14233,9,0,1
2225416,120826,4,6669,10,0,1
2225416,120826,4,25305,11,0,1
2225416,120826,4,49488,12,1,2
3034547,121210,4,42443,1,1,1
3034547,121210,4,32655,2,1,2
3034547,121210,4,4920,3,1,3
3034547,121210,4,1376,4,1,4
3034547,121210,4,21137,5,1,5
3034547,121210,4,397,6,0,5
3034547,121210,4,37288,7,1,6
3034547,121210,4,33043,8,0,6
3034547,121210,4,24177,9,0,6
3034547,121210,4,3952,10,0,6
3034547,121210,4,27336,11,0,6
3034547,121210,4,9171,12,0,6
3034547,121210,4,26751,13,0,6
3034547,121210,4,9327,14,0,6
3034547,121210,4,18599,15,0,6
3034547,121210,4,16004,16,1,7
3034547,121210,4,27344,17,0,7
3034547,121210,4,28745,18,0,7
3034547,121210,4,46990,19,0,7
3034547,121210,4,18232,20,0,7
3034547,121210,4,26283,21,0,7
3034547,121210,4,47209,22,1,8
3034547,121210,4,24964,23,0,8
3034547,121210,4,13176,24,0,8
3034547,121210,4,38159,25,0,8
3034547,121210,4,25340,26,0,8
3034547,121210,4,45842,27,0,8
1550297,121346,24,5322,1,1,1
1550297,121346,24,45645,2,1,2
1550297,121346,24,13176,3,1,3
1550297,121346,24,4013,4,1,4
1550297,121346,24,25587,5,1,5
1550297,121346,24,28204,6,1,6
1550297,121346,24,48900,7,1,7
1550297,121346,24,35504,8,1,8
1550297,121346,24,36205,9,1,9
1550297,121346,24,27086,10,1,10
1550297,121346,24,38480,11,1,11
1550297,121346,24,25043,12,1,12
1550297,121346,24,5785,13,1,13
1550297,121346,24,24035,14,1,14
1550297,121346,24,8174,15,1,15
1550297,121346,24,1272,16,1,16
1550297,121346,24,27845,17,1,17
1550297,121346,24,6400,18,1,18
1550297,121346,24,21607,19,1,19
1550297,121346,24,42536,20,1,20
1550297,121346,24,21137,21,1,21
1550297,121346,24,39408,22,1,22
1550297,121346,24,11777,23,1,23
1550297,121346,24,10753,24,1,24
1550297,121346,24,17847,25,1,25
1550297,121346,24,20413,26,1,26
2619914,121575,35,28522,1,0,0
2619914,121575,35,8277,2,1,1
2619914,121575,35,10814,3,0,1
2619914,121575,35,43122,4,1,2
2619914,121575,35,44389,5,1,3
2619914,121575,35,18200,6,1,4
2619914,121575,35,20114,7,1,5
2619914,121575,35,26047,8,1,6
2619914,121575,35,14947,9,1,7
2619914,121575,35,4920,10,1,8
661374,121762,1,11520,1,0,0
661374,121762,1,20943,2,0,0
661374,121762,1,41665,3,0,0
661374,121762,1,22228,4,0,0
661374,121762,1,9322,5,0,0
661374,121762,1,28535,6,0,0
661374,121762,1,21267,7,0,0
661374,121762,1,27845,8,0,0
661374,121762,1,6631,9,0,0
661374,121762,1,3697,10,0,0
661374,121762,1,31040,11,0,0
661374,121762,1,27966,12,0,0
661374,121762,1,13176,13,0,0
661374,121762,1,47209,14,0,0
661374,121762,1,22935,15,0,0
661374,121762,1,43961,16,0,0
661374,121762,1,10246,17,0,0
661374,121762,1,26940,18,0,0
661374,121762,1,9755,19,0,0
661374,121762,1,41950,20,0,0
2758501,121855,27,35547,1,1,1
2758501,121855,27,25817,2,1,2
2758501,121855,27,43077,3,1,3
2758501,121855,27,33787,4,1,4
2758501,121855,27,35140,5,1,5
1411097,122921,26,7916,1,1,1
1411097,122921,26,9018,2,1,2
1411097,122921,26,27454,3,1,3
1411097,122921,26,42265,4,1,4
1411097,122921,26,38750,5,1,5
1411097,122921,26,8277,6,1,6
1411097,122921,26,39561,7,1,7
1411097,122921,26,47196,8,1,8
1411097,122921,26,41750,9,1,9
1411097,122921,26,20632,10,1,10
1411097,122921,26,13512,11,1,11
1411097,122921,26,45007,12,1,12
1411097,122921,26,39968,13,1,13
1411097,122921,26,18811,14,1,14
1411097,122921,26,37158,15,1,15
1411097,122921,26,40063,16,1,16
1411097,122921,26,37461,17,1,17
1411097,122921,26,3599,18,1,18
1411097,122921,26,3066,19,1,19
1411097,122921,26,25931,20,1,20
1411097,122921,26,26168,21,1,21
1411097,122921,26,46979,22,1,22
1411097,122921,26,35126,23,0,22
1411097,122921,26,3737,24,0,22
1411097,122921,26,41500,25,1,23
1411097,122921,26,42139,26,0,23
1411097,122921,26,42585,27,1,24
1411097,122921,26,22031,28,0,24
1411097,122921,26,42342,29,0,24
1411097,122921,26,45200,30,1,25
1411097,122921,26,9387,31,1,26
1411097,122921,26,5991,32,1,27
1411097,122921,26,26209,33,1,28
1411097,122921,26,27739,34,0,28
1411097,122921,26,44948,35,0,28
1411097,122921,26,24799,36,0,28
1411097,122921,26,31952,37,1,29
1411097,122921,26,35535,38,1,30
1411097,122921,26,27690,39,1,31
1411097,122921,26,16145,40,1,32
1411097,122921,26,45374,41,1,33
1411097,122921,26,48595,42,0,33
1411097,122921,26,46779,43,0,33
1411097,122921,26,33527,44,0,33
590363,122991,23,177,1,1,1
590363,122991,23,24561,2,1,2
590363,122991,23,47209,3,1,3
590363,122991,23,22935,4,1,4
590363,122991,23,45066,5,1,5
590363,122991,23,25705,6,1,6
590363,122991,23,14233,7,1,7
590363,122991,23,18828,8,1,8
590363,122991,23,1408,9,1,9
590363,122991,23,11408,10,1,10
590363,122991,23,2452,11,1,11
590363,122991,23,13851,12,1,12
590363,122991,23,16759,13,0,12
590363,122991,23,17461,14,1,13
590363,122991,23,46720,15,1,14
590363,122991,23,10749,16,1,15
590363,122991,23,20114,17,1,16
590363,122991,23,5994,18,1,17
590363,122991,23,10895,19,1,18
590363,122991,23,34969,20,1,19
590363,122991,23,8127,21,1,20
1393702,123160,14,21267,1,1,1
1393702,123160,14,17163,2,1,2
1393702,123160,14,32828,3,1,3
1393702,123160,14,35561,4,1,4
1393702,123160,14,14462,5,1,5
1393702,123160,14,44628,6,0,5
1393702,123160,14,19048,7,0,5
1393702,123160,14,38427,8,1,6
1393702,123160,14,47645,9,1,7
1393702,123160,14,18670,10,1,8
1393702,123160,14,39354,11,0,8
3359312,123160,42,31506,1,1,9
3359312,123160,42,21267,2,1,10
3359312,123160,42,27683,3,1,11
3359312,123160,42,2086,4,1,12
3359312,123160,42,32828,5,1,13
3359312,123160,42,19348,6,1,14
3359312,123160,42,5337,7,1,15
3359312,123160,42,35561,8,1,16
3359312,123160,42,38558,9,1,17
3359312,123160,42,9224,10,1,18
3359312,123160,42,18382,11,1,19
3359312,123160,42,43888,12,1,20
3359312,123160,42,49175,13,1,21
3359312,123160,42,47209,14,1,22
3359312,123160,42,6795,15,1,23
3359312,123160,42,37107,16,0,23
3359312,123160,42,26209,17,1,24
3359312,123160,42,32734,18,1,25
3359312,123160,42,32959,19,1,26
1286768,123301,2,35825,1,0,0
1286768,123301,2,27662,2,0,0
1286768,123301,2,12914,3,1,1
1286768,123301,2,31589,4,1,2
1286768,123301,2,2729,5,1,3
1286768,123301,2,27958,6,1,4
1286768,123301,2,5450,7,1,5
1286768,123301,2,5818,8,0,5
302743,123366,47,26369,1,1,1
302743,123366,47,24852,2,1,2
302743,123366,47,21938,3,1,3
302743,123366,47,7021,4,0,3
302743,123366,47,33741,5,0,3
302743,123366,47,22504,6,1,4
302743,123366,47,2855,7,1,5
1956426,123415,4,39719,1,0,0
1956426,123415,4,24852,2,1,1
1956426,123415,4,45066,3,1,2
1956426,123415,4,24221,4,1,3
1956426,123415,4,9387,5,0,3
3006390,123693,1,28199,1,0,0
3006390,123693,1,3952,2,0,0
3006390,123693,1,36695,3,0,0
3006390,123693,1,1244,4,0,0
3006390,123693,1,42507,5,0,0
3006390,123693,1,5456,6,0,0
3006390,123693,1,48058,7,0,0
3006390,123693,1,36869,8,0,0
3006390,123693,1,28457,9,0,0
1257351,123962,22,16797,1,1,1
1257351,123962,22,21288,2,1,2
1257351,123962,22,30450,3,0,2
1257351,123962,22,14161,4,1,3
170591,124102,2,36929,1,0,0
170591,124102,2,45679,2,0,0
170591,124102,2,27554,3,0,0
170591,124102,2,30135,4,0,0
170591,124102,2,890,5,0,0
170591,124102,2,9171,6,0,0
170591,124102,2,4960,7,0,0
170591,124102,2,45249,8,0,0
170591,124102,2,13431,9,0,0
170591,124102,2,44910,10,0,0
170591,124102,2,22035,11,1,1
170591,124102,2,32655,12,0,1
170591,124102,2,6104,13,0,1
170591,124102,2,1870,14,0,1
170591,124102,2,17149,15,0,1
170591,124102,2,44146,16,0,1
170591,124102,2,49235,17,1,2
170591,124102,2,24964,18,0,2
170591,124102,2,44632,19,0,2
391024,124400,12,25466,1,0,0
391024,124400,12,37374,2,1,1
391024,124400,12,32553,3,0,1
391024,124400,12,2797,4,1,2
391024,124400,12,9712,5,0,2
391024,124400,12,5623,6,0,2
391024,124400,12,45607,7,1,3
391024,124400,12,30068,8,0,3
391024,124400,12,12086,9,0,3
391024,124400,12,27696,10,1,4
1472618,124587,7,33237,1,1,1
1472618,124587,7,21243,2,0,1
1472618,124587,7,35070,3,1,2
1472618,124587,7,23645,4,1,3
1472618,124587,7,23232,5,1,4
1472618,124587,7,16464,6,1,5
1472618,124587,7,24852,7,1,6
1472618,124587,7,43026,8,1,7
1472618,124587,7,15925,9,0,7
1472618,124587,7,39386,10,0,7
1472618,124587,7,47990,11,0,7
1472618,124587,7,45961,12,1,8
1640639,124862,12,5876,1,1,1
1640639,124862,12,21334,2,0,1
1640639,124862,12,25890,3,0,1
1640639,124862,12,41273,4,0,1
1640639,124862,12,46979,5,1,2
1640639,124862,12,8518,6,1,3
1640639,124862,12,26604,7,0,3
1640639,124862,12,24082,8,0,3
1640639,124862,12,13176,9,1,4
1640639,124862,12,8277,10,0,4
1640639,124862,12,25705,11,1,5
1640639,124862,12,47209,12,1,6
1640639,124862,12,42265,13,1,7
1640639,124862,12,5258,14,1,8
1640639,124862,12,33352,15,1,9
1640639,124862,12,21903,16,1,10
1640639,124862,12,43295,17,0,10
1765304,124971,2,46886,1,0,0
1765304,124971,2,11512,2,0,0
1765304,124971,2,27966,3,0,0
1765304,124971,2,18110,4,0,0
1765304,124971,2,24561,5,0,0
1765304,124971,2,24221,6,0,0
1134866,125073,19,47209,1,1,1
1134866,125073,19,32578,2,1,2
1134866,125073,19,13176,3,1,3
1134866,125073,19,39928,4,1,4
1134866,125073,19,27966,5,1,5
1134866,125073,19,5479,6,1,6
1134866,125073,19,40396,7,1,7
1134866,125073,19,11520,8,1,8
2032403,125247,13,44008,1,0,0
2032403,125247,13,42469,2,1,1
2032403,125247,13,48017,3,0,1
2032403,125247,13,12703,4,0,1
2032403,125247,13,17131,5,1,2
2032403,125247,13,17706,6,1,3
2830613,125695,6,5612,1,1,1
2830613,125695,6,1131,2,0,1
2830613,125695,6,28204,3,0,1
2830613,125695,6,7948,4,0,1
2830613,125695,6,41658,5,1,2
2830613,125695,6,24372,6,0,2
2830613,125695,6,18382,7,0,2
222302,125909,10,21903,1,1,1
222302,125909,10,10998,2,0,1
222302,125909,10,23545,3,0,1
222302,125909,10,46049,4,0,1
222302,125909,10,17355,5,0,1
222302,125909,10,37019,6,0,1
222302,125909,10,18770,7,0,1
222302,125909,10,40604,8,1,2
222302,125909,10,23835,9,0,2
3212449,126594,45,196,1,1,1
1501718,126682,17,13709,1,0,0
1501718,126682,17,1476,2,0,0
1501718,126682,17,42342,3,1,1
1501718,126682,17,8324,4,0,1
2406469,126887,9,15902,1,1,1
2406469,126887,9,33401,2,1,2
2406469,126887,9,27695,3,1,3
2406469,126887,9,42828,4,1,4
2406469,126887,9,38293,5,1,5
1129548,126949,2,35547,1,1,1
1129548,126949,2,43858,2,0,1
1129548,126949,2,13279,3,1,2
1129548,126949,2,49683,4,1,3
1129548,126949,2,47766,5,0,3
1129548,126949,2,9598,6,1,4
1129548,126949,2,39619,7,1,5
1129548,126949,2,44514,8,0,5
1129548,126949,2,42768,9,0,5
3191470,126989,27,19691,1,1,1
3191470,126989,27,4724,2,1,2
3191470,126989,27,21385,3,1,3
3191470,126989,27,21903,4,1,4
3191470,126989,27,16283,5,1,5
3191470,126989,27,5769,6,1,6
3191470,126989,27,5068,7,1,7
3191470,126989,27,32079,8,1,8
3191470,126989,27,44683,9,1,9
3049866,127180,8,25020,1,1,1
3049866,127180,8,22504,2,0,1
3049866,127180,8,24838,3,0,1
3049866,127180,8,39928,4,1,2
3049866,127180,8,28199,5,0,2
3049866,127180,8,46906,6,0,2
3049866,127180,8,4920,7,0,2
516403,127578,4,20711,1,1,1
516403,127578,4,3473,2,1,2
516403,127578,4,42240,3,1,3
516403,127578,4,25718,4,0,3
516403,127578,4,47977,5,1,4
516403,127578,4,37033,6,0,4
3222693,127706,4,39928,1,1,1
3222693,127706,4,27845,2,1,2
3222693,127706,4,47766,3,1,3
3222693,127706,4,10895,4,1,4
3222693,127706,4,7781,5,1,5
3222693,127706,4,26209,6,1,6
3222693,127706,4,23848,7,1,7
3222693,127706,4,26298,8,0,7
3222693,127706,4,9124,9,0,7
3222693,127706,4,35167,10,0,7
3222693,127706,4,27544,11,0,7
3222693,127706,4,44703,12,0,7
3222693,127706,4,18881,13,0,7
3222693,127706,4,26157,14,0,7
3222693,127706,4,35510,15,0,7
3222693,127706,4,47788,16,0,7
2188148,127852,31,27731,1,0,0
2188148,127852,31,21936,2,1,1
2188148,127852,31,17746,3,0,1
2188148,127852,31,36291,4,0,1
2188148,127852,31,33357,5,1,2
2188148,127852,31,3990,6,1,3
2188148,127852,31,37119,7,1,4
2188148,127852,31,22040,8,0,4
2188148,127852,31,13176,9,1,5
2188148,127852,31,31865,10,0,5
2188148,127852,31,40348,11,1,6
2188148,127852,31,32784,12,1,7
1772732,128178,3,13176,1,1,1
1772732,128178,3,28156,2,1,2
1772732,128178,3,40709,3,1,3
1772732,128178,3,25466,4,1,4
764296,128402,5,18113,1,1,1
1935801,128476,1,43076,1,0,0
1935801,128476,1,36011,2,0,0
1935801,128476,1,25890,3,0,0
1935801,128476,1,26620,4,0,0
1935801,128476,1,651,5,0,0
1935801,128476,1,48974,6,0,0
1935801,128476,1,5266,7,0,0
1935801,128476,1,24810,8,0,0
1935801,128476,1,8296,9,0,0
1935801,128476,1,26201,10,0,0
1935801,128476,1,2435,11,0,0
1935801,128476,1,19174,12,0,0
1935801,128476,1,48395,13,0,0
1903052,128831,16,16589,1,1,1
1903052,128831,16,44632,2,1,2
1903052,128831,16,7924,3,0,2
2662158,128941,4,12384,1,1,1
2662158,128941,4,31635,2,1,2
2662158,128941,4,40723,3,1,3
2662158,128941,4,2732,4,1,4
2662158,128941,4,17948,5,1,5
2662158,128941,4,15146,6,1,6
2662158,128941,4,49026,7,1,7
2662158,128941,4,25371,8,1,8
2662158,128941,4,19627,9,1,9
2662158,128941,4,21903,10,1,10
2662158,128941,4,18670,11,1,11
2662158,128941,4,18171,12,1,12
2662158,128941,4,14852,13,1,13
2662158,128941,4,17964,14,1,14
2662158,128941,4,12312,15,0,14
2662158,128941,4,47626,16,0,14
2662158,128941,4,27402,17,0,14
2662158,128941,4,11481,18,0,14
2662158,128941,4,26723,19,0,14
2662158,128941,4,16479,20,0,14
2662158,128941,4,21783,21,0,14
2662158,128941,4,47167,22,1,15
2662158,128941,4,27596,23,0,15
2662158,128941,4,47209,24,0,15
2662158,128941,4,19240,25,0,15
1534924,129092,2,26209,1,1,1
1534924,129092,2,47766,2,0,1
1534924,129092,2,21616,3,1,2
1534924,129092,2,25890,4,0,2
1534924,129092,2,20114,5,0,2
1534924,129092,2,40706,6,0,2
1534924,129092,2,31717,7,0,2
1534924,129092,2,35221,8,0,2
1534924,129092,2,14947,9,0,2
1737166,129268,13,7391,1,1,1
1737166,129268,13,14947,2,1,2
1737166,129268,13,42193,3,1,3
1737166,129268,13,13176,4,1,4
1737166,129268,13,18272,5,1,5
1737166,129268,13,12011,6,0,5
5402,129309,6,5250,1,1,1
5402,129309,6,45045,2,1,2
5402,129309,6,41787,3,1,3
5402,129309,6,22035,4,1,4
5402,129309,6,44560,5,1,5
5402,129309,6,35221,6,1,6
5402,129309,6,36216,7,1,7
5402,129309,6,26790,8,1,8
5402,129309,6,42803,9,0,8
5402,129309,6,27156,10,1,9
5402,129309,6,13740,11,1,10
5402,129309,6,5194,12,1,11
5402,129309,6,45767,13,1,12
5402,129309,6,32293,14,0,12
5402,129309,6,32360,15,1,13
5402,129309,6,41665,16,1,14
5402,129309,6,12597,17,1,15
5402,129309,6,24841,18,1,16
5402,129309,6,13829,19,1,17
5402,129309,6,27544,20,0,17
5402,129309,6,43352,21,0,17
5402,129309,6,28862,22,0,17
5402,129309,6,8012,23,0,17
5402,129309,6,47900,24,0,17
1805081,129447,18,22175,1,1,1
1805081,129447,18,33943,2,1,2
1805081,129447,18,36790,3,0,2
1805081,129447,18,8590,4,0,2
1805081,129447,18,36618,5,0,2
1805081,129447,18,1006,6,0,2
1805081,129447,18,24852,7,1,3
1805081,129447,18,27237,8,1,4
1805081,129447,18,44142,9,1,5
1805081,129447,18,13920,10,0,5
1805081,129447,18,40177,11,1,6
1805081,129447,18,4778,12,1,7
1805081,129447,18,46025,13,0,7
1805081,129447,18,22952,14,0,7
1805081,129447,18,25952,15,1,8
1805081,129447,18,27356,16,1,9
1805081,129447,18,20682,17,1,10
1805081,129447,18,15290,18,0,10
1805081,129447,18,2295,19,0,10
1805081,129447,18,21938,20,0,10
1805081,129447,18,26262,21,0,10
2073940,129660,36,21591,1,1,1
2073940,129660,36,46785,2,1,2
2073940,129660,36,24852,3,1,3
2073940,129660,36,47884,4,1,4
2073940,129660,36,16595,5,0,4
1972973,129867,30,38775,1,0,0
1972973,129867,30,27554,2,1,1
1972973,129867,30,33508,3,0,1
1972973,129867,30,6478,4,0,1
1972973,129867,30,14365,5,0,1
1972973,129867,30,30807,6,0,1
1972973,129867,30,6337,7,0,1
1972973,129867,30,23623,8,1,2
1972973,129867,30,29830,9,1,3
1972973,129867,30,10180,10,1,4
1972973,129867,30,11869,11,1,5
1972973,129867,30,17341,12,0,5
1972973,129867,30,41787,13,0,5
1972973,129867,30,15913,14,0,5
1972973,129867,30,28599,15,0,5
1972973,129867,30,34247,16,0,5
1972973,129867,30,5241,17,0,5
945368,129878,2,45694,1,0,0
945368,129878,2,16349,2,1,1
945368,129878,2,20114,3,0,1
3206910,130136,85,7242,1,0,0
1388197,130359,31,27845,1,1,1
1388197,130359,31,11520,2,1,2
1388197,130359,31,21137,3,1,3
1388197,130359,31,44882,4,0,3
1388197,130359,31,37067,5,0,3
3087902,130630,7,13830,1,0,0
3087902,130630,7,275,2,0,0
3087902,130630,7,33452,3,1,1
3087902,130630,7,15130,4,0,1
3087902,130630,7,14318,5,0,1
3087902,130630,7,38179,6,0,1
565582,131296,12,40313,1,0,0
565582,131296,12,48118,2,0,0
565582,131296,12,27662,3,0,0
565582,131296,12,48645,4,1,1
565582,131296,12,581,5,0,1
565582,131296,12,44570,6,0,1
565582,131296,12,37991,7,0,1
2156162,131304,1,10255,1,0,0
2173912,131796,27,8193,1,1,1
2173912,131796,27,5818,2,1,2
2173912,131796,27,21872,3,1,3
2173912,131796,27,41540,4,1,4
2173912,131796,27,24852,5,1,5
2173912,131796,27,21903,6,1,6
2173912,131796,27,2962,7,1,7
2116531,131913,5,37193,1,0,0
2116531,131913,5,21497,2,1,1
2116531,131913,5,45364,3,1,2
2116531,131913,5,38772,4,0,2
2116531,131913,5,31371,5,0,2
2116531,131913,5,19478,6,0,2
2116531,131913,5,39619,7,0,2
2116531,131913,5,46906,8,0,2
2116531,131913,5,27086,9,0,2
1533080,131915,17,26209,1,1,1
1533080,131915,17,42701,2,1,2
1533080,131915,17,44359,3,1,3
1533080,131915,17,38456,4,1,4
1533080,131915,17,39408,5,0,4
1533080,131915,17,46667,6,1,5
1533080,131915,17,26842,7,1,6
1533080,131915,17,49683,8,1,7
1074229,132337,4,24852,1,1,1
1074229,132337,4,19204,2,1,2
1074229,132337,4,9076,3,0,2
1074229,132337,4,12341,4,1,3
1074229,132337,4,24489,5,0,3
1074229,132337,4,19348,6,0,3
1074229,132337,4,6361,7,0,3
1074229,132337,4,30967,8,0,3
1074229,132337,4,26346,9,0,3
1074229,132337,4,47759,10,0,3
2318047,132456,17,5876,1,1,1
2318047,132456,17,45007,2,1,2
2318047,132456,17,47209,3,1,3
2318047,132456,17,11140,4,1,4
2318047,132456,17,24184,5,1,5
2318047,132456,17,21938,6,1,6
2318047,132456,17,22935,7,1,7
2318047,132456,17,3952,8,1,8
2318047,132456,17,12206,9,1,9
2318047,132456,17,35504,10,1,10
2318047,132456,17,30776,11,1,11
2318047,132456,17,5258,12,1,12
1673881,132597,13,39242,1,1,1
1673881,132597,13,49247,2,1,2
1673881,132597,13,3957,3,1,3
1673881,132597,13,42091,4,1,4
1673881,132597,13,40706,5,1,5
1420026,132860,32,31422,1,1,1
2576532,133609,9,432,1,1,1
2576532,133609,9,24852,2,1,2
2576532,133609,9,14403,3,1,3
2576532,133609,9,20561,4,1,4
2576532,133609,9,30511,5,1,5
2576532,133609,9,34862,6,1,6
2576532,133609,9,49520,7,1,7
2576532,133609,9,15386,8,1,8
2576532,133609,9,19370,9,1,9
2576532,133609,9,21351,10,1,10
2576532,133609,9,10054,11,1,11
2576532,133609,9,22598,12,1,12
846252,133623,3,20597,1,0,0
679385,133767,8,28985,1,1,1
679385,133767,8,1999,2,1,2
3137744,133931,5,11520,1,0,0
3137744,133931,5,3952,2,1,1
3137744,133931,5,36036,3,0,1
3137744,133931,5,36011,4,0,1
3137744,133931,5,13176,5,0,1
3137744,133931,5,21137,6,1,2
3137744,133931,5,41588,7,0,2
1902528,134135,4,19443,1,1,1
1902528,134135,4,15700,2,1,2
1902528,134135,4,29660,3,0,2
1902528,134135,4,13605,4,0,2
1902528,134135,4,43038,5,1,3
1902528,134135,4,49005,6,0,3
1902528,134135,4,7781,7,0,3
1902528,134135,4,1005,8,0,3
1902528,134135,4,35749,9,0,3
1902528,134135,4,17601,10,0,3
1902528,134135,4,19451,11,0,3
1902528,134135,4,6089,12,0,3
1902528,134135,4,34582,13,0,3
1902528,134135,4,47977,14,0,3
1902528,134135,4,6448,15,0,3
1902528,134135,4,32090,16,0,3
1902528,134135,4,8695,17,1,4
1902528,134135,4,26348,18,0,4
1902528,134135,4,11611,19,0,4
1902528,134135,4,4447,20,0,4
